image_id,vehicle_type,x1,y1,x2,y2,cropped_image_path
397,pickup_truck,175,68,222,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000397_8.jpg
3255,work_van,486,119,571,203,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003255_0.jpg
3409,car,134,66,203,99,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003409_2.jpg
2202,work_van,74,45,116,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002202_4.jpg
3031,pickup_truck,477,149,709,404,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003031_0.jpg
2182,articulated_truck,383,55,453,86,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002182_0.jpg
2543,car,127,125,276,190,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002543_0.jpg
1972,motorized_vehicle,1,157,18,182,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001972_2.jpg
3025,car,527,232,634,305,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003025_9.jpg
3991,car,591,242,712,342,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003991_1.jpg
2166,car,356,126,409,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002166_5.jpg
3304,car,37,163,64,188,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003304_0.jpg
1433,car,288,76,398,112,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001433_1.jpg
3298,car,53,12,104,33,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003298_1.jpg
1477,bus,410,67,586,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001477_1.jpg
2201,car,282,144,474,337,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002201_0.jpg
379,car,329,81,394,108,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000379_4.jpg
3651,car,297,68,350,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003651_1.jpg
1068,car,48,28,92,56,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001068_1.jpg
907,car,215,50,251,63,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000907_1.jpg
1493,motorized_vehicle,559,0,639,8,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001493_1.jpg
2063,car,252,208,361,285,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002063_1.jpg
3209,car,383,34,403,43,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003209_3.jpg
1528,car,160,138,190,161,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001528_3.jpg
2501,car,128,104,144,119,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002501_6.jpg
3577,pickup_truck,149,64,205,90,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003577_6.jpg
2743,car,126,96,240,150,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002743_4.jpg
2689,car,491,72,530,102,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002689_12.jpg
334,car,138,277,252,382,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000334_4.jpg
3248,car,583,256,707,338,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003248_9.jpg
1390,car,547,218,713,442,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001390_1.jpg
240,car,130,56,233,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000240_0.jpg
3309,car,296,145,318,167,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003309_3.jpg
2827,car,166,236,321,325,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002827_1.jpg
81,car,262,86,317,116,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000081_1.jpg
3106,pickup_truck,558,177,613,209,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003106_5.jpg
2263,car,248,20,264,29,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002263_5.jpg
1085,car,71,166,117,184,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001085_2.jpg
3275,car,150,127,235,184,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003275_2.jpg
3200,car,192,56,285,145,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003200_0.jpg
1559,car,47,100,69,124,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001559_2.jpg
1436,car,5,61,70,97,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001436_1.jpg
1755,car,94,99,210,152,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001755_0.jpg
2512,car,496,57,522,81,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002512_2.jpg
221,bus,256,163,403,297,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000221_2.jpg
3855,motorized_vehicle,472,44,499,67,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003855_4.jpg
646,car,25,304,221,433,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000646_0.jpg
1897,pickup_truck,212,34,256,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001897_5.jpg
2080,car,24,180,157,253,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002080_1.jpg
2264,car,195,130,213,141,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002264_4.jpg
1323,work_van,44,32,59,42,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001323_2.jpg
1516,car,228,27,252,41,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001516_6.jpg
3479,work_van,244,138,281,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003479_3.jpg
3796,pickup_truck,559,175,614,205,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003796_5.jpg
2244,car,418,178,459,191,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002244_11.jpg
2256,motorized_vehicle,76,206,106,221,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002256_8.jpg
441,car,534,55,559,69,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000441_1.jpg
1895,pickup_truck,60,71,222,173,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001895_0.jpg
3134,car,338,254,496,441,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003134_1.jpg
3492,car,612,133,640,158,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003492_5.jpg
634,motorized_vehicle,87,432,263,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000634_2.jpg
2602,motorized_vehicle,691,139,714,177,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002602_3.jpg
130,car,25,96,43,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000130_5.jpg
125,car,235,234,504,356,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000125_5.jpg
3779,car,465,80,524,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003779_2.jpg
3799,work_van,155,84,288,159,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003799_1.jpg
3305,car,155,25,185,36,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003305_1.jpg
501,car,606,181,649,225,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000501_4.jpg
3824,non-motorized_vehicle,475,100,543,145,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003824_1.jpg
1508,pickup_truck,572,165,634,189,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001508_2.jpg
3783,car,164,89,243,117,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003783_1.jpg
2195,car,408,106,448,135,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002195_0.jpg
1242,motorized_vehicle,519,71,541,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001242_6.jpg
1316,pickup_truck,121,230,318,356,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001316_1.jpg
2340,car,212,280,289,347,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002340_7.jpg
2687,car,570,203,666,261,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002687_1.jpg
695,car,246,97,338,148,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000695_2.jpg
3604,pedestrian,418,38,432,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003604_2.jpg
3201,car,129,97,261,150,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003201_0.jpg
312,car,100,31,122,37,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000312_2.jpg
1599,work_van,426,78,652,219,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001599_2.jpg
2331,car,118,363,376,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002331_2.jpg
2328,car,373,91,425,114,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002328_2.jpg
2863,pickup_truck,508,136,622,218,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002863_0.jpg
928,car,400,272,529,411,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000928_3.jpg
1,car,447,161,497,183,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000001_3.jpg
3238,car,498,84,536,110,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003238_5.jpg
567,car,77,45,113,73,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000567_2.jpg
1514,articulated_truck,604,89,710,127,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001514_3.jpg
83,car,113,333,183,434,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000083_3.jpg
2212,pickup_truck,528,113,588,160,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002212_0.jpg
1808,car,388,94,438,116,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001808_0.jpg
1053,motorized_vehicle,580,310,713,469,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001053_0.jpg
2429,car,564,170,685,275,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002429_0.jpg
481,pickup_truck,185,161,256,202,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000481_0.jpg
3543,car,338,49,493,117,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003543_1.jpg
282,car,533,341,712,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000282_4.jpg
897,car,398,202,551,264,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000897_1.jpg
3414,car,529,151,566,177,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003414_13.jpg
2499,car,64,134,86,154,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002499_2.jpg
1944,car,460,66,494,86,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001944_0.jpg
1672,car,150,172,225,219,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001672_3.jpg
2289,pickup_truck,26,65,80,112,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002289_1.jpg
2236,car,165,94,227,134,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002236_3.jpg
1910,car,608,261,697,377,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001910_4.jpg
1195,car,551,33,588,49,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001195_6.jpg
1520,pedestrian,604,226,621,270,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001520_7.jpg
1552,car,40,38,77,57,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001552_1.jpg
3504,car,291,163,414,230,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003504_1.jpg
166,non-motorized_vehicle,142,116,486,271,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000166_1.jpg
2348,bus,32,21,296,275,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002348_5.jpg
882,car,160,52,222,80,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000882_1.jpg
1182,articulated_truck,609,0,711,15,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001182_2.jpg
2143,car,112,97,251,150,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002143_0.jpg
2973,car,685,69,711,83,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002973_7.jpg
1417,car,161,254,305,337,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001417_1.jpg
207,car,437,164,489,190,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000207_16.jpg
2378,car,119,37,215,94,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002378_0.jpg
3570,pickup_truck,120,41,237,97,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003570_0.jpg
2736,motorized_vehicle,35,29,47,39,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002736_4.jpg
1580,car,10,46,33,66,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001580_1.jpg
3513,car,392,144,446,166,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003513_10.jpg
3504,car,408,175,517,264,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003504_2.jpg
403,car,39,34,75,55,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000403_4.jpg
2241,car,397,145,441,168,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002241_14.jpg
3904,car,486,155,535,188,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003904_3.jpg
2761,car,482,148,524,172,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002761_9.jpg
864,car,31,100,97,132,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000864_1.jpg
1057,motorized_vehicle,415,140,644,306,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001057_0.jpg
2555,pickup_truck,362,79,535,137,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002555_0.jpg
3042,car,514,147,544,170,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003042_12.jpg
1136,pickup_truck,97,125,160,161,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001136_4.jpg
3777,motorized_vehicle,1,392,118,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003777_2.jpg
1787,car,356,87,392,103,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001787_0.jpg
1068,single_unit_truck,596,42,716,183,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001068_2.jpg
379,articulated_truck,1,150,554,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000379_5.jpg
1958,car,178,24,202,33,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001958_2.jpg
3733,car,140,196,301,294,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003733_1.jpg
3006,car,355,337,535,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003006_2.jpg
1680,pickup_truck,476,77,628,146,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001680_4.jpg
3509,car,342,71,537,182,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003509_1.jpg
3657,work_van,112,20,145,32,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003657_5.jpg
3540,car,357,141,390,157,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003540_3.jpg
1323,pickup_truck,212,33,256,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001323_3.jpg
1539,pickup_truck,290,71,338,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001539_2.jpg
572,car,23,37,57,55,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000572_2.jpg
1999,car,107,247,321,394,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001999_4.jpg
3941,motorized_vehicle,2,129,31,154,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003941_3.jpg
663,car,246,131,302,210,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000663_2.jpg
43,car,516,58,559,81,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000043_11.jpg
1570,car,565,118,620,136,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001570_11.jpg
283,car,11,175,30,198,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000283_0.jpg
256,motorized_vehicle,1,158,8,189,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000256_1.jpg
2378,car,77,122,264,266,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002378_1.jpg
3708,bus,1,90,169,296,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003708_1.jpg
471,car,147,51,197,63,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000471_7.jpg
369,car,479,209,592,274,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000369_9.jpg
155,motorized_vehicle,159,405,336,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_7.jpg
3249,car,340,94,434,132,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003249_4.jpg
2058,car,307,127,355,179,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002058_2.jpg
976,pedestrian,197,199,205,217,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000976_10.jpg
3242,pickup_truck,186,216,346,308,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003242_3.jpg
3042,car,647,175,694,208,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003042_13.jpg
2893,car,46,129,85,156,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002893_8.jpg
2760,car,76,46,130,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002760_4.jpg
2084,car,549,31,576,43,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002084_7.jpg
2951,pedestrian,614,97,626,131,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002951_3.jpg
1178,pickup_truck,72,100,183,147,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001178_0.jpg
3836,pickup_truck,532,128,575,148,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003836_6.jpg
1523,pickup_truck,398,116,431,133,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001523_3.jpg
1501,car,37,41,44,47,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001501_5.jpg
1357,bicycle,366,136,408,240,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001357_2.jpg
3735,car,557,52,638,107,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003735_3.jpg
3763,car,556,255,702,333,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003763_6.jpg
3949,pickup_truck,543,111,569,131,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003949_3.jpg
2836,car,1,245,226,353,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002836_9.jpg
1325,car,358,65,386,81,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001325_4.jpg
3328,car,512,106,533,122,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003328_1.jpg
1665,car,200,29,241,44,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001665_2.jpg
937,car,253,408,589,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000937_2.jpg
2076,car,65,128,139,160,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002076_5.jpg
561,car,1,145,69,229,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000561_10.jpg
1105,car,558,129,625,171,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001105_0.jpg
2332,car,161,186,314,274,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002332_0.jpg
996,pickup_truck,94,46,152,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000996_4.jpg
3203,motorized_vehicle,436,35,463,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003203_4.jpg
2974,car,611,53,655,77,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002974_5.jpg
396,car,114,101,232,139,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000396_5.jpg
1370,car,67,113,165,168,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001370_4.jpg
2349,car,607,167,648,218,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002349_2.jpg
2770,car,192,164,265,196,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002770_2.jpg
3137,car,122,271,198,389,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003137_4.jpg
2767,car,2,159,108,234,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002767_1.jpg
3807,single_unit_truck,264,49,315,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003807_2.jpg
3210,car,637,177,683,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003210_1.jpg
3042,work_van,207,178,277,232,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003042_14.jpg
3381,car,367,60,398,84,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003381_2.jpg
1752,car,588,254,707,335,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001752_12.jpg
3636,pedestrian,0,401,50,452,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003636_3.jpg
1956,car,317,2,351,25,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001956_3.jpg
471,car,229,27,258,41,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000471_8.jpg
2994,car,148,274,312,379,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002994_0.jpg
858,car,672,32,716,56,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000858_2.jpg
3951,motorized_vehicle,182,1,215,22,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003951_1.jpg
3559,car,170,48,213,61,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003559_4.jpg
1999,car,3,136,44,159,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001999_5.jpg
365,car,613,145,645,171,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000365_1.jpg
1662,pickup_truck,635,162,712,249,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001662_0.jpg
471,motorized_vehicle,25,96,42,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000471_9.jpg
3663,bicycle,394,15,433,58,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003663_1.jpg
3668,pickup_truck,328,234,581,412,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003668_1.jpg
2221,car,612,135,638,156,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002221_1.jpg
809,car,162,187,208,210,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000809_13.jpg
